Cuenta,Subcuenta,Objeto/proyecto,Subproyecto,Apropiación en precios corrientes,Código de entidad,Tipo de gasto,Entidad,Código de sector,Sector,Año,Apropiación en precios constantes (2025)
Fortalecimiento de la gestión y dirección del sector planeación,Intersubsectorial gobierno,Servicio de tecnología de información y comunicaciones tic con disponibilidad y cobertura  nacional,,18408352377.287018,301,Inversión,Departamento administrativo nacional de planeación,3,Planeación,2019,26873101867.639664
Fortalecimiento de la gestión y dirección del sector planeación,Intersubsectorial gobierno,Fortalecimiento de la planeación y la gestión institucional del dnp a nivel  nacional,,9504999999.999882,301,Inversión,Departamento administrativo nacional de planeación,3,Planeación,2019,13875703159.999828
Fortalecimiento de la gestión y dirección del sector planeación,Intersubsectorial gobierno,Adquisición y adecuación de espacios físicos del departamento nacional de planeación   nacional,,38988999999.99951,301,Inversión,Departamento administrativo nacional de planeación,3,Planeación,2019,56917389847.99929
Gastos de personal,Planta de personal permanente,Salario,,3738999999.9999533,303,Funcionamiento,Unidad administrativa especial - agencia nacional de contratación pública - colombia compra eficiente,3,Planeación,2019,5458311847.999932
Gastos de personal,Planta de personal permanente,Contribuciones inherentes a la nómina,,1290999999.9999838,303,Funcionamiento,Unidad administrativa especial - agencia nacional de contratación pública - colombia compra eficiente,3,Planeación,2019,1884643111.9999764
Gastos de personal,Planta de personal permanente,Remuneraciones no constitutivas de factor salarial,,483999999.9999939,303,Funcionamiento,Unidad administrativa especial - agencia nacional de contratación pública - colombia compra eficiente,3,Planeación,2019,706558687.9999912
Adquisición de bienes  y servicios,Adquisiciones diferentes de activos,,,3723999999.9999533,303,Funcionamiento,Unidad administrativa especial - agencia nacional de contratación pública - colombia compra eficiente,3,Planeación,2019,5436414367.999932
Transferencias corrientes,Prestaciones sociales,Prestaciones sociales relacionadas con el empleo,Incapacidades y licencias de maternidad (no de pensiones),8999999.999999888,303,Funcionamiento,Unidad administrativa especial - agencia nacional de contratación pública - colombia compra eficiente,3,Planeación,2019,13138487.999999838
"Gastos por tributos, multas, sanciones e intereses de mora",Impuestos,,,3999999.9999999497,303,Funcionamiento,Unidad administrativa especial - agencia nacional de contratación pública - colombia compra eficiente,3,Planeación,2019,5839327.999999926
"Gastos por tributos, multas, sanciones e intereses de mora",Contribuciones,Cuota de fiscalización y auditaje,,28999999.99999964,303,Funcionamiento,Unidad administrativa especial - agencia nacional de contratación pública - colombia compra eficiente,3,Planeación,2019,42335127.99999947
Fortalecimiento del sistema de compra pública,Intersubsectorial gobierno,Incremento del valor por dinero que obtiene el estado en la compra pública.  nacional,,13999999999.999825,303,Inversión,Unidad administrativa especial - agencia nacional de contratación pública - colombia compra eficiente,3,Planeación,2019,20437647999.999744
Gastos de personal,Planta de personal permanente,Salario,,15688099999.999804,324,Funcionamiento,Superintendencia de servicios públicos domiciliarios,3,Planeación,2019,22901990399.199715
Gastos de personal,Planta de personal permanente,Contribuciones inherentes a la nómina,,6491399999.999919,324,Funcionamiento,Superintendencia de servicios públicos domiciliarios,3,Planeación,2019,9476353444.799883
Gastos de personal,Planta de personal permanente,Remuneraciones no constitutivas de factor salarial,,1953899999.9999754,324,Funcionamiento,Superintendencia de servicios públicos domiciliarios,3,Planeación,2019,2852365744.7999644
Gastos de personal,Planta de personal permanente,Otros gastos de personal - previo concepto dgppn,,4271399999.9999466,324,Funcionamiento,Superintendencia de servicios públicos domiciliarios,3,Planeación,2019,6235526404.799922
Adquisición de bienes  y servicios,Adquisición de activos no financieros,,,99999999.99999875,324,Funcionamiento,Superintendencia de servicios públicos domiciliarios,3,Planeación,2019,145983199.99999818
Adquisición de bienes  y servicios,Adquisiciones diferentes de activos,,,46293886717.97793,324,Funcionamiento,Superintendencia de servicios públicos domiciliarios,3,Planeación,2019,67581297235.27916
Transferencias corrientes,A entidades del gobierno,A órganos del pgn,Fondo empresarial - ley 812 de 2003,27711987513.79576,324,Funcionamiento,Superintendencia de servicios públicos domiciliarios,3,Planeación,2019,40454846156.239494
Transferencias corrientes,Prestaciones sociales,Prestaciones sociales relacionadas con el empleo,Incapacidades y licencias de maternidad (no de pensiones),49999999.999999374,324,Funcionamiento,Superintendencia de servicios públicos domiciliarios,3,Planeación,2019,72991599.99999909
Transferencias corrientes,Sentencias y conciliaciones,Fallos nacionales,Sentencias,15999999999.9998,324,Funcionamiento,Superintendencia de servicios públicos domiciliarios,3,Planeación,2019,23357311999.99971
"Gastos por tributos, multas, sanciones e intereses de mora",Impuestos,,,177199999.9999978,324,Funcionamiento,Superintendencia de servicios públicos domiciliarios,3,Planeación,2019,258682230.3999968
"Gastos por tributos, multas, sanciones e intereses de mora",Contribuciones,Cuota de fiscalización y auditaje,,197299999.99999753,324,Funcionamiento,Superintendencia de servicios públicos domiciliarios,3,Planeación,2019,288024853.5999964
Promoción de la prestación eficiente de los servicios públicos domiciliarios,Intersubsectorial gobierno,Innovación en el monitoreo de los prestadores de los servicios de energía eléctrica y gas combustible a nivel  nacional,,1849384800.3194656,324,Inversión,Superintendencia de servicios públicos domiciliarios,3,Planeación,2019,2699791111.8199663
Promoción de la prestación eficiente de los servicios públicos domiciliarios,Intersubsectorial gobierno,Fortalecimiento de los servicios de tic en la superservicios  nacional,,9999999999.999874,324,Inversión,Superintendencia de servicios públicos domiciliarios,3,Planeación,2019,14598319999.999817
Promoción de la prestación eficiente de los servicios públicos domiciliarios,Intersubsectorial gobierno,"Desarrollo del modelo de inspección, vigilancia y control para las organizaciones de recicladores formalizadas como prestadores de la actividad de aprovechamiento  nacional",,3899999999.9999514,324,Inversión,Superintendencia de servicios públicos domiciliarios,3,Planeación,2019,5693344799.999929
Promoción de la prestación eficiente de los servicios públicos domiciliarios,Intersubsectorial gobierno,"Desarrollo de un esquema para la vigilancia, inspeccion y control a los prestadores de acueducto, alcantarillado y aseo de áreas rurales   nacional",,3079584311.646781,324,Inversión,Superintendencia de servicios públicos domiciliarios,3,Planeación,2019,4495675724.839944
Promoción de la prestación eficiente de los servicios públicos domiciliarios,Intersubsectorial gobierno,Optimización de los procesos y mecanismos de participación ciudadana en servicios públicos domiciliarios a nivel  nacional,,4299999999.999947,324,Inversión,Superintendencia de servicios públicos domiciliarios,3,Planeación,2019,6277277599.999922
Fortalecimiento de la gestión y dirección del sector planeación,Intersubsectorial gobierno,Mejoramiento integral de la gestión institucional en la superservicios  nacional,,1250615199.6804955,324,Inversión,Superintendencia de servicios públicos domiciliarios,3,Planeación,2019,1825688088.1799772
Gastos de personal,Planta de personal permanente,Salario,,61290999999.99923,401,Funcionamiento,Departamento administrativo nacional de estadística (dane),4,Información estadistíca,2019,89474563111.99887
Gastos de personal,Planta de personal permanente,Contribuciones inherentes a la nómina,,21084999999.999737,401,Funcionamiento,Departamento administrativo nacional de estadística (dane),4,Información estadistíca,2019,30780557719.99962
Gastos de personal,Planta de personal permanente,Remuneraciones no constitutivas de factor salarial,,3632999999.9999547,401,Funcionamiento,Departamento administrativo nacional de estadística (dane),4,Información estadistíca,2019,5303569655.999934
Adquisición de bienes  y servicios,Adquisiciones diferentes de activos,,,6955999999.999913,401,Funcionamiento,Departamento administrativo nacional de estadística (dane),4,Información estadistíca,2019,10154591391.999874
Transferencias corrientes,A gobiernos y organizaciones internacionales,A organizaciones internacionales,Organizacion para la cooperacion y el desarrollo economico ocde-articulo 47 ley 1450 de 2011,651999999.9999919,401,Funcionamiento,Departamento administrativo nacional de estadística (dane),4,Información estadistíca,2019,951810463.9999882
Transferencias corrientes,Prestaciones sociales,Prestaciones sociales relacionadas con el empleo,Incapacidades y licencias de maternidad (no de pensiones),46999999.99999941,401,Funcionamiento,Departamento administrativo nacional de estadística (dane),4,Información estadistíca,2019,68612103.99999914
Transferencias corrientes,Sentencias y conciliaciones,Fallos nacionales,Sentencias,258999999.99999675,401,Funcionamiento,Departamento administrativo nacional de estadística (dane),4,Información estadistíca,2019,378096487.9999953
Transferencias corrientes,Sentencias y conciliaciones,Fallos nacionales,Conciliaciones,110999999.99999861,401,Funcionamiento,Departamento administrativo nacional de estadística (dane),4,Información estadistíca,2019,162041351.99999797
"Gastos por tributos, multas, sanciones e intereses de mora",Contribuciones,Cuota de fiscalización y auditaje,,527999999.9999934,401,Funcionamiento,Departamento administrativo nacional de estadística (dane),4,Información estadistíca,2019,770791295.9999903
