ENTIDAD,CONCEPTO,NACION,PROPIOS,TOTAL
"INSTITUTO DE HIDROLOGÍA,
METEOROLOGÍA Y ESTUDIOS
AMBIENTALES IDEAM",INVERSION,10673.6,6718.2,17391.8
"INSTITUTO DE HIDROLOGÍA,
METEOROLOGÍA Y ESTUDIOS
AMBIENTALES IDEAM",SERVICIO DE LA DEUDA,56.8,0.0,56.8
"INSTITUTO DE HIDROLOGÍA,
METEOROLOGÍA Y ESTUDIOS
AMBIENTALES IDEAM",TRANSFERENCIAS,221.1,0.0,221.1
"INSTITUTO DE HIDROLOGÍA,
METEOROLOGÍA Y ESTUDIOS
AMBIENTALES IDEAM","TRIBUTOS, MULTAS, SANCIONES, INTERÉS",454.8,0.0,454.8
"INSTITUTO DE PLANIFICACIÓN Y
PROMOCION DE SOLUCIONES
ENERGÉTICAS PARA LAS ZONAS
NO INTERCONECTADAS IPSE",ADQUISICION DE ACTIVOS FINANCIEROS,0.0,0.0,0.0
"INSTITUTO DE PLANIFICACIÓN Y
PROMOCION DE SOLUCIONES
ENERGÉTICAS PARA LAS ZONAS
NO INTERCONECTADAS IPSE",ADQUISICIÓN DE BIENES Y SERVICIOS,8251.8,0.0,8251.8
"INSTITUTO DE PLANIFICACIÓN Y
PROMOCION DE SOLUCIONES
ENERGÉTICAS PARA LAS ZONAS
NO INTERCONECTADAS IPSE",DISMINUCIÓN DE PASIVOS,0.0,0.0,0.0
"INSTITUTO DE PLANIFICACIÓN Y
PROMOCION DE SOLUCIONES
ENERGÉTICAS PARA LAS ZONAS
NO INTERCONECTADAS IPSE",GASTOS COMERC. Y PRODUCCION,0.0,0.0,0.0
"INSTITUTO DE PLANIFICACIÓN Y
PROMOCION DE SOLUCIONES
ENERGÉTICAS PARA LAS ZONAS
NO INTERCONECTADAS IPSE",GASTOS DE PERSONAL,11331.5,8172.9,19504.4
"INSTITUTO DE PLANIFICACIÓN Y
PROMOCION DE SOLUCIONES
ENERGÉTICAS PARA LAS ZONAS
NO INTERCONECTADAS IPSE",INVERSION,236101.7,0.0,236101.7
"INSTITUTO DE PLANIFICACIÓN Y
PROMOCION DE SOLUCIONES
ENERGÉTICAS PARA LAS ZONAS
NO INTERCONECTADAS IPSE",SERVICIO DE LA DEUDA,5416.7,0.0,5416.7
"INSTITUTO DE PLANIFICACIÓN Y
PROMOCION DE SOLUCIONES
ENERGÉTICAS PARA LAS ZONAS
NO INTERCONECTADAS IPSE",TRANSFERENCIAS,4129.1,0.0,4129.1
"INSTITUTO DE PLANIFICACIÓN Y
PROMOCION DE SOLUCIONES
ENERGÉTICAS PARA LAS ZONAS
NO INTERCONECTADAS IPSE","TRIBUTOS, MULTAS, SANCIONES, INTERÉS",5947.0,0.0,5947.0
"INSTITUTO GEOGRÁFICO
AGUSTIN CODAZZI IGAC",ADQUISICION DE ACTIVOS FINANCIEROS,0.0,0.0,0.0
"INSTITUTO GEOGRÁFICO
AGUSTIN CODAZZI IGAC",ADQUISICIÓN DE BIENES Y SERVICIOS,25264.9,0.0,25264.9
"INSTITUTO GEOGRÁFICO
AGUSTIN CODAZZI IGAC",DISMINUCIÓN DE PASIVOS,0.0,0.0,0.0
"INSTITUTO GEOGRÁFICO
AGUSTIN CODAZZI IGAC",GASTOS COMERC. Y PRODUCCION,0.0,2033.1,2033.1
"INSTITUTO GEOGRÁFICO
AGUSTIN CODAZZI IGAC",GASTOS DE PERSONAL,97695.1,0.0,97695.1
"INSTITUTO GEOGRÁFICO
AGUSTIN CODAZZI IGAC",INVERSION,282485.6,13091.0,295576.6
"INSTITUTO GEOGRÁFICO
AGUSTIN CODAZZI IGAC",SERVICIO DE LA DEUDA,0.0,0.0,0.0
"INSTITUTO GEOGRÁFICO
AGUSTIN CODAZZI IGAC",TRANSFERENCIAS,400.0,0.0,400.0
"INSTITUTO GEOGRÁFICO
AGUSTIN CODAZZI IGAC","TRIBUTOS, MULTAS, SANCIONES, INTERÉS",556.5,1543.4,2099.9
"INSTITUTO NACIONAL
PENITENCIARIO Y CARCELARIO
INPEC",ADQUISICION DE ACTIVOS FINANCIEROS,0.0,0.0,0.0
"INSTITUTO NACIONAL
PENITENCIARIO Y CARCELARIO
INPEC",ADQUISICIÓN DE BIENES Y SERVICIOS,338868.8,5685.1,344553.89999999997
"INSTITUTO NACIONAL
PENITENCIARIO Y CARCELARIO
INPEC",DISMINUCIÓN DE PASIVOS,0.0,0.0,0.0
"INSTITUTO NACIONAL
PENITENCIARIO Y CARCELARIO
INPEC",GASTOS COMERC. Y PRODUCCION,0.0,103317.7,103317.7
"INSTITUTO NACIONAL
PENITENCIARIO Y CARCELARIO
INPEC",GASTOS DE PERSONAL,1535837.4,0.0,1535837.4
"INSTITUTO NACIONAL
PENITENCIARIO Y CARCELARIO
INPEC",INVERSION,2158.6,0.0,2158.6
"INSTITUTO NACIONAL
PENITENCIARIO Y CARCELARIO
INPEC",SERVICIO DE LA DEUDA,61289.5,0.0,61289.5
"INSTITUTO NACIONAL
PENITENCIARIO Y CARCELARIO
INPEC",TRANSFERENCIAS,148522.8,4750.8,153273.59999999998
"INSTITUTO NACIONAL
PENITENCIARIO Y CARCELARIO
INPEC","TRIBUTOS, MULTAS, SANCIONES, INTERÉS",16354.6,0.0,16354.6
"INSTITUTO NACIONAL DE
FORMACIÓN TÉCNICA
PROFESIONAL DE SAN ANDRÉS
Y PROVIDENCIA",ADQUISICION DE ACTIVOS FINANCIEROS,0.0,0.0,0.0
"INSTITUTO NACIONAL DE
FORMACIÓN TÉCNICA
PROFESIONAL DE SAN ANDRÉS
Y PROVIDENCIA",ADQUISICIÓN DE BIENES Y SERVICIOS,2833.6,340.0,3173.6
"INSTITUTO NACIONAL DE
FORMACIÓN TÉCNICA
PROFESIONAL DE SAN ANDRÉS
Y PROVIDENCIA",DISMINUCIÓN DE PASIVOS,0.0,0.0,0.0
"INSTITUTO NACIONAL DE
FORMACIÓN TÉCNICA
PROFESIONAL DE SAN ANDRÉS
Y PROVIDENCIA",GASTOS COMERC. Y PRODUCCION,0.0,0.0,0.0
"INSTITUTO NACIONAL DE
FORMACIÓN TÉCNICA
PROFESIONAL DE SAN ANDRÉS
Y PROVIDENCIA",GASTOS DE PERSONAL,3681.4,0.0,3681.4
"INSTITUTO NACIONAL DE
FORMACIÓN TÉCNICA
PROFESIONAL DE SAN ANDRÉS
Y PROVIDENCIA",INVERSION,1562.9,295.0,1857.9
"INSTITUTO NACIONAL DE
FORMACIÓN TÉCNICA
PROFESIONAL DE SAN ANDRÉS
Y PROVIDENCIA",SERVICIO DE LA DEUDA,0.0,0.0,0.0
"INSTITUTO NACIONAL DE
FORMACIÓN TÉCNICA
PROFESIONAL DE SAN ANDRÉS
Y PROVIDENCIA",TRANSFERENCIAS,0.0,180.0,180.0
"INSTITUTO NACIONAL DE
FORMACIÓN TÉCNICA
PROFESIONAL DE SAN ANDRÉS
Y PROVIDENCIA","TRIBUTOS, MULTAS, SANCIONES, INTERÉS",25.0,5.0,30.0
"INSTITUTO NACIONAL DE
FORMACIÓN TÉCNICA
PROFESIONAL DE SAN JUAN DEL
CESAR",ADQUISICION DE ACTIVOS FINANCIEROS,0.0,0.0,0.0
"INSTITUTO NACIONAL DE
FORMACIÓN TÉCNICA
PROFESIONAL DE SAN JUAN DEL
CESAR",ADQUISICIÓN DE BIENES Y SERVICIOS,882.0,1152.6,2034.6
"INSTITUTO NACIONAL DE
FORMACIÓN TÉCNICA
PROFESIONAL DE SAN JUAN DEL
CESAR",DISMINUCIÓN DE PASIVOS,0.0,0.0,0.0
"INSTITUTO NACIONAL DE
FORMACIÓN TÉCNICA
PROFESIONAL DE SAN JUAN DEL
CESAR",GASTOS COMERC. Y PRODUCCION,0.0,0.0,0.0
"INSTITUTO NACIONAL DE
FORMACIÓN TÉCNICA
PROFESIONAL DE SAN JUAN DEL
CESAR",GASTOS DE PERSONAL,6404.9,744.8,7149.7
"INSTITUTO NACIONAL DE
FORMACIÓN TÉCNICA
PROFESIONAL DE SAN JUAN DEL
CESAR",INVERSION,1892.2,1367.6,3259.8
"INSTITUTO NACIONAL DE
FORMACIÓN TÉCNICA
PROFESIONAL DE SAN JUAN DEL
CESAR",SERVICIO DE LA DEUDA,0.0,0.0,0.0
"INSTITUTO NACIONAL DE
FORMACIÓN TÉCNICA
PROFESIONAL DE SAN JUAN DEL
CESAR",TRANSFERENCIAS,27.0,32.1,59.1
"INSTITUTO NACIONAL DE
FORMACIÓN TÉCNICA
PROFESIONAL DE SAN JUAN DEL
CESAR","TRIBUTOS, MULTAS, SANCIONES, INTERÉS",24.0,15.4,39.4
"INSTITUTO NACIONAL DE
MEDICINA LEGAL Y CIENCIAS
FORENSES",ADQUISICION DE ACTIVOS FINANCIEROS,0.0,0.0,0.0
"INSTITUTO NACIONAL DE
MEDICINA LEGAL Y CIENCIAS
FORENSES",ADQUISICIÓN DE BIENES Y SERVICIOS,93469.8,950.0,94419.8
"INSTITUTO NACIONAL DE
MEDICINA LEGAL Y CIENCIAS
FORENSES",DISMINUCIÓN DE PASIVOS,0.0,0.0,0.0
"INSTITUTO NACIONAL DE
MEDICINA LEGAL Y CIENCIAS
FORENSES",GASTOS COMERC. Y PRODUCCION,0.0,0.0,0.0
"INSTITUTO NACIONAL DE
MEDICINA LEGAL Y CIENCIAS
FORENSES",GASTOS DE PERSONAL,310202.3,0.0,310202.3
"INSTITUTO NACIONAL DE
MEDICINA LEGAL Y CIENCIAS
FORENSES",INVERSION,10178.3,0.0,10178.3
"INSTITUTO NACIONAL DE
MEDICINA LEGAL Y CIENCIAS
FORENSES",SERVICIO DE LA DEUDA,500.4,0.0,500.4
"INSTITUTO NACIONAL DE
MEDICINA LEGAL Y CIENCIAS
FORENSES",TRANSFERENCIAS,2408.7,0.0,2408.7
"INSTITUTO NACIONAL DE
MEDICINA LEGAL Y CIENCIAS
FORENSES","TRIBUTOS, MULTAS, SANCIONES, INTERÉS",1465.4,0.0,1465.4
"INSTITUTO NACIONAL DE
METROLOGÍA INM",ADQUISICION DE ACTIVOS FINANCIEROS,0.0,0.0,0.0
"INSTITUTO NACIONAL DE
METROLOGÍA INM",ADQUISICIÓN DE BIENES Y SERVICIOS,2787.7,0.0,2787.7
"INSTITUTO NACIONAL DE
METROLOGÍA INM",DISMINUCIÓN DE PASIVOS,0.0,0.0,0.0
"INSTITUTO NACIONAL DE
METROLOGÍA INM",GASTOS COMERC. Y PRODUCCION,0.0,0.0,0.0
"INSTITUTO NACIONAL DE
METROLOGÍA INM",GASTOS DE PERSONAL,21289.5,0.0,21289.5
"INSTITUTO NACIONAL DE
METROLOGÍA INM",INVERSION,11311.5,1405.0,12716.5
"INSTITUTO NACIONAL DE
METROLOGÍA INM",SERVICIO DE LA DEUDA,0.0,2.5,2.5
"INSTITUTO NACIONAL DE
METROLOGÍA INM",TRANSFERENCIAS,548.4,251.3,799.7
"INSTITUTO NACIONAL DE
METROLOGÍA INM","TRIBUTOS, MULTAS, SANCIONES, INTERÉS",228.3,0.0,228.3
"INSTITUTO NACIONAL DE
VIGILANCIA DE MEDICAMENTOS
Y ALIMENTOS INVIMA",ADQUISICION DE ACTIVOS FINANCIEROS,0.0,0.0,0.0
"INSTITUTO NACIONAL DE
VIGILANCIA DE MEDICAMENTOS
Y ALIMENTOS INVIMA",ADQUISICIÓN DE BIENES Y SERVICIOS,0.0,43874.6,43874.6
"INSTITUTO NACIONAL DE
VIGILANCIA DE MEDICAMENTOS
Y ALIMENTOS INVIMA",DISMINUCIÓN DE PASIVOS,0.0,0.0,0.0
"INSTITUTO NACIONAL DE
VIGILANCIA DE MEDICAMENTOS
Y ALIMENTOS INVIMA",GASTOS COMERC. Y PRODUCCION,0.0,0.0,0.0
"INSTITUTO NACIONAL DE
VIGILANCIA DE MEDICAMENTOS
Y ALIMENTOS INVIMA",GASTOS DE PERSONAL,0.0,411949.9,411949.9
"INSTITUTO NACIONAL DE
VIGILANCIA DE MEDICAMENTOS
Y ALIMENTOS INVIMA",INVERSION,0.0,181338.9,181338.9
"INSTITUTO NACIONAL DE
VIGILANCIA DE MEDICAMENTOS
Y ALIMENTOS INVIMA",SERVICIO DE LA DEUDA,0.0,1486.7,1486.7
"INSTITUTO NACIONAL DE
VIGILANCIA DE MEDICAMENTOS
Y ALIMENTOS INVIMA",TRANSFERENCIAS,0.0,3243.2,3243.2
"INSTITUTO NACIONAL DE
VIGILANCIA DE MEDICAMENTOS
Y ALIMENTOS INVIMA","TRIBUTOS, MULTAS, SANCIONES, INTERÉS",0.0,1160.8,1160.8
"INSTITUTO NACIONAL DE SALUD
(INS)",ADQUISICION DE ACTIVOS FINANCIEROS,0.0,0.0,0.0
"INSTITUTO NACIONAL DE SALUD
(INS)",ADQUISICIÓN DE BIENES Y SERVICIOS,6476.0,3049.2,9525.2
"INSTITUTO NACIONAL DE SALUD
(INS)",DISMINUCIÓN DE PASIVOS,0.0,0.0,0.0
"INSTITUTO NACIONAL DE SALUD
(INS)",GASTOS COMERC. Y PRODUCCION,0.0,0.0,0.0
"INSTITUTO NACIONAL DE SALUD
(INS)",GASTOS DE PERSONAL,51270.2,0.0,51270.2
"INSTITUTO NACIONAL DE SALUD
(INS)",INVERSION,27275.5,3000.0,30275.5
"INSTITUTO NACIONAL DE SALUD
(INS)",SERVICIO DE LA DEUDA,87.1,0.0,87.1
"INSTITUTO NACIONAL DE SALUD
(INS)",TRANSFERENCIAS,115.5,1000.0,1115.5
"INSTITUTO NACIONAL DE SALUD
(INS)","TRIBUTOS, MULTAS, SANCIONES, INTERÉS",1265.3,100.0,1365.3
INSTITUTO NACIONAL DE VÍAS,ADQUISICION DE ACTIVOS FINANCIEROS,0.0,0.0,0.0
INSTITUTO NACIONAL DE VÍAS,ADQUISICIÓN DE BIENES Y SERVICIOS,67039.9,0.0,67039.9
INSTITUTO NACIONAL DE VÍAS,DISMINUCIÓN DE PASIVOS,0.0,0.0,0.0
INSTITUTO NACIONAL DE VÍAS,GASTOS COMERC. Y PRODUCCION,0.0,0.0,0.0
INSTITUTO NACIONAL DE VÍAS,GASTOS DE PERSONAL,133865.6,0.0,133865.6
INSTITUTO NACIONAL DE VÍAS,INVERSION,1735639.0,1251219.2,2986858.2
INSTITUTO NACIONAL DE VÍAS,SERVICIO DE LA DEUDA,0.0,0.0,0.0
INSTITUTO NACIONAL DE VÍAS,TRANSFERENCIAS,20180.8,0.0,20180.8
INSTITUTO NACIONAL DE VÍAS,"TRIBUTOS, MULTAS, SANCIONES, INTERÉS",22427.6,0.0,22427.6
"INSTITUTO NACIONAL PARA
SORDOS (INSOR)",ADQUISICION DE ACTIVOS FINANCIEROS,0.0,0.0,0.0
"INSTITUTO NACIONAL PARA
SORDOS (INSOR)",ADQUISICIÓN DE BIENES Y SERVICIOS,1603.2,0.0,1603.2
"INSTITUTO NACIONAL PARA
SORDOS (INSOR)",DISMINUCIÓN DE PASIVOS,0.0,0.0,0.0
"INSTITUTO NACIONAL PARA
SORDOS (INSOR)",GASTOS COMERC. Y PRODUCCION,0.0,0.0,0.0
"INSTITUTO NACIONAL PARA
SORDOS (INSOR)",GASTOS DE PERSONAL,6967.4,0.0,6967.4
"INSTITUTO NACIONAL PARA
SORDOS (INSOR)",INVERSION,8967.8,230.0,9197.8
"INSTITUTO NACIONAL PARA
SORDOS (INSOR)",SERVICIO DE LA DEUDA,0.0,0.0,0.0
"INSTITUTO NACIONAL PARA
SORDOS (INSOR)",TRANSFERENCIAS,169.2,0.0,169.2
"INSTITUTO NACIONAL PARA
SORDOS (INSOR)","TRIBUTOS, MULTAS, SANCIONES, INTERÉS",77.3,0.0,77.3
"INSTITUTO TOLIMENSE DE
FORMACIÓN TÉCNICA
PROFESIONAL",ADQUISICION DE ACTIVOS FINANCIEROS,0.0,0.0,0.0
"INSTITUTO TOLIMENSE DE
FORMACIÓN TÉCNICA
PROFESIONAL",ADQUISICIÓN DE BIENES Y SERVICIOS,0.0,5111.8,5111.8
"INSTITUTO TOLIMENSE DE
FORMACIÓN TÉCNICA
PROFESIONAL",DISMINUCIÓN DE PASIVOS,0.0,0.0,0.0
"INSTITUTO TOLIMENSE DE
FORMACIÓN TÉCNICA
PROFESIONAL",GASTOS COMERC. Y PRODUCCION,0.0,250.2,250.2
"INSTITUTO TOLIMENSE DE
FORMACIÓN TÉCNICA
PROFESIONAL",GASTOS DE PERSONAL,14259.2,6177.4,20436.6
"INSTITUTO TOLIMENSE DE
FORMACIÓN TÉCNICA
PROFESIONAL",INVERSION,1285.3,4740.0,6025.3
"INSTITUTO TOLIMENSE DE
FORMACIÓN TÉCNICA
PROFESIONAL",SERVICIO DE LA DEUDA,0.0,0.0,0.0
"INSTITUTO TOLIMENSE DE
FORMACIÓN TÉCNICA
PROFESIONAL",TRANSFERENCIAS,102.3,2385.1,2487.4
"INSTITUTO TOLIMENSE DE
FORMACIÓN TÉCNICA
PROFESIONAL","TRIBUTOS, MULTAS, SANCIONES, INTERÉS",50.0,37.9,87.9
"INSTITUTO TÉCNICO NACIONAL
DE COMERCIO ""SIMÓN
RODRIGUEZ* DE CALI",ADQUISICION DE ACTIVOS FINANCIEROS,0.0,0.0,0.0
"INSTITUTO TÉCNICO NACIONAL
DE COMERCIO ""SIMÓN
RODRIGUEZ* DE CALI",ADQUISICIÓN DE BIENES Y SERVICIOS,693.8,918.2,1612.0
"INSTITUTO TÉCNICO NACIONAL
DE COMERCIO ""SIMÓN
RODRIGUEZ* DE CALI",DISMINUCIÓN DE PASIVOS,0.0,0.0,0.0
"INSTITUTO TÉCNICO NACIONAL
DE COMERCIO ""SIMÓN
RODRIGUEZ* DE CALI",GASTOS COMERC. Y PRODUCCION,0.0,376.6,376.6
"INSTITUTO TÉCNICO NACIONAL
DE COMERCIO ""SIMÓN
RODRIGUEZ* DE CALI",GASTOS DE PERSONAL,5490.9,3086.2,8577.099999999999
"INSTITUTO TÉCNICO NACIONAL
DE COMERCIO ""SIMÓN
RODRIGUEZ* DE CALI",INVERSION,2910.4,1511.6,4422.0
"INSTITUTO TÉCNICO NACIONAL
DE COMERCIO ""SIMÓN
RODRIGUEZ* DE CALI",SERVICIO DE LA DEUDA,0.0,0.0,0.0
"INSTITUTO TÉCNICO NACIONAL
DE COMERCIO ""SIMÓN
RODRIGUEZ* DE CALI",TRANSFERENCIAS,2208.9,810.9,3019.8
"INSTITUTO TÉCNICO NACIONAL
DE COMERCIO ""SIMÓN
RODRIGUEZ* DE CALI","TRIBUTOS, MULTAS, SANCIONES, INTERÉS",35.0,80.6,115.6
"JURISDICCIÓN ESPECIAL PARA
LA PAZ",ADQUISICION DE ACTIVOS FINANCIEROS,0.0,0.0,0.0
"JURISDICCIÓN ESPECIAL PARA
LA PAZ",ADQUISICIÓN DE BIENES Y SERVICIOS,138165.6,0.0,138165.6
"JURISDICCIÓN ESPECIAL PARA
LA PAZ",DISMINUCIÓN DE PASIVOS,0.0,0.0,0.0
"JURISDICCIÓN ESPECIAL PARA
LA PAZ",GASTOS COMERC. Y PRODUCCION,0.0,0.0,0.0
"JURISDICCIÓN ESPECIAL PARA
LA PAZ",GASTOS DE PERSONAL,385878.1,0.0,385878.1
"JURISDICCIÓN ESPECIAL PARA
LA PAZ",INVERSION,108401.6,0.0,108401.6
"JURISDICCIÓN ESPECIAL PARA
LA PAZ",SERVICIO DE LA DEUDA,51.7,0.0,51.7
"JURISDICCIÓN ESPECIAL PARA
LA PAZ",TRANSFERENCIAS,6571.4,0.0,6571.4
"JURISDICCIÓN ESPECIAL PARA
LA PAZ","TRIBUTOS, MULTAS, SANCIONES, INTERÉS",903.0,0.0,903.0
"MINISTERIO DE AGRICULTURA Y
DESARROLLO RURAL",ADQUISICION DE ACTIVOS FINANCIEROS,0.0,0.0,0.0
"MINISTERIO DE AGRICULTURA Y
DESARROLLO RURAL",ADQUISICIÓN DE BIENES Y SERVICIOS,39123.9,0.0,39123.9
"MINISTERIO DE AGRICULTURA Y
DESARROLLO RURAL",DISMINUCIÓN DE PASIVOS,0.0,0.0,0.0
"MINISTERIO DE AGRICULTURA Y
DESARROLLO RURAL",GASTOS COMERC. Y PRODUCCION,0.0,0.0,0.0
"MINISTERIO DE AGRICULTURA Y
DESARROLLO RURAL",GASTOS DE PERSONAL,51283.3,0.0,51283.3
"MINISTERIO DE AGRICULTURA Y
DESARROLLO RURAL",INVERSION,376122.1,0.0,376122.1
"MINISTERIO DE AGRICULTURA Y
DESARROLLO RURAL",SERVICIO DE LA DEUDA,4800.0,0.0,4800.0
"MINISTERIO DE AGRICULTURA Y
DESARROLLO RURAL",TRANSFERENCIAS,382969.4,0.0,382969.4
"MINISTERIO DE AGRICULTURA Y
DESARROLLO RURAL","TRIBUTOS, MULTAS, SANCIONES, INTERÉS",11191.0,0.0,11191.0
"MINISTERIO DE AMBIENTE Y
DESARROLLO SOSTENIBLE",ADQUISICION DE ACTIVOS FINANCIEROS,0.0,0.0,0.0
"MINISTERIO DE AMBIENTE Y
DESARROLLO SOSTENIBLE",ADQUISICIÓN DE BIENES Y SERVICIOS,45907.2,0.0,45907.2
"MINISTERIO DE AMBIENTE Y
DESARROLLO SOSTENIBLE",DISMINUCIÓN DE PASIVOS,0.0,0.0,0.0
"MINISTERIO DE AMBIENTE Y
DESARROLLO SOSTENIBLE",GASTOS COMERC. Y PRODUCCION,0.0,0.0,0.0
"MINISTERIO DE AMBIENTE Y
DESARROLLO SOSTENIBLE",GASTOS DE PERSONAL,193832.6,0.0,193832.6
"MINISTERIO DE AMBIENTE Y
DESARROLLO SOSTENIBLE",INVERSION,455934.4,0.0,455934.4
"MINISTERIO DE AMBIENTE Y
DESARROLLO SOSTENIBLE",SERVICIO DE LA DEUDA,0.0,0.0,0.0
"MINISTERIO DE AMBIENTE Y
DESARROLLO SOSTENIBLE",TRANSFERENCIAS,102289.6,0.0,102289.6
"MINISTERIO DE AMBIENTE Y
DESARROLLO SOSTENIBLE","TRIBUTOS, MULTAS, SANCIONES, INTERÉS",3747.1,0.0,3747.1
"MINISTERIO DE CIENCIA,
TECNOLOGÍA E INNOVACIÓN",ADQUISICION DE ACTIVOS FINANCIEROS,0.0,0.0,0.0
"MINISTERIO DE CIENCIA,
TECNOLOGÍA E INNOVACIÓN",ADQUISICIÓN DE BIENES Y SERVICIOS,10501.2,0.0,10501.2
"MINISTERIO DE CIENCIA,
TECNOLOGÍA E INNOVACIÓN",DISMINUCIÓN DE PASIVOS,0.0,0.0,0.0
"MINISTERIO DE CIENCIA,
TECNOLOGÍA E INNOVACIÓN",GASTOS COMERC. Y PRODUCCION,0.0,0.0,0.0
"MINISTERIO DE CIENCIA,
TECNOLOGÍA E INNOVACIÓN",GASTOS DE PERSONAL,20520.0,0.0,20520.0
"MINISTERIO DE CIENCIA,
TECNOLOGÍA E INNOVACIÓN",INVERSION,218887.5,0.0,218887.5
"MINISTERIO DE CIENCIA,
TECNOLOGÍA E INNOVACIÓN",SERVICIO DE LA DEUDA,913.5,0.0,913.5
"MINISTERIO DE CIENCIA,
TECNOLOGÍA E INNOVACIÓN",TRANSFERENCIAS,1209.4,0.0,1209.4
"MINISTERIO DE CIENCIA,
TECNOLOGÍA E INNOVACIÓN","TRIBUTOS, MULTAS, SANCIONES, INTERÉS",1099.5,0.0,1099.5
"MINISTERIO DE COMERCIO,
INDUSTRIA Y TURISMO",ADQUISICION DE ACTIVOS FINANCIEROS,0.0,0.0,0.0
"MINISTERIO DE COMERCIO,
INDUSTRIA Y TURISMO",ADQUISICIÓN DE BIENES Y SERVICIOS,29409.7,0.0,29409.7
"MINISTERIO DE COMERCIO,
INDUSTRIA Y TURISMO",DISMINUCIÓN DE PASIVOS,0.0,0.0,0.0
"MINISTERIO DE COMERCIO,
INDUSTRIA Y TURISMO",GASTOS COMERC. Y PRODUCCION,0.0,0.0,0.0
"MINISTERIO DE COMERCIO,
INDUSTRIA Y TURISMO",GASTOS DE PERSONAL,89339.0,0.0,89339.0
"MINISTERIO DE COMERCIO,
INDUSTRIA Y TURISMO",INVERSION,148372.4,0.0,148372.4
"MINISTERIO DE COMERCIO,
INDUSTRIA Y TURISMO",SERVICIO DE LA DEUDA,5473.0,0.0,5473.0
"MINISTERIO DE COMERCIO,
INDUSTRIA Y TURISMO",TRANSFERENCIAS,559236.6,0.0,559236.6
"MINISTERIO DE COMERCIO,
INDUSTRIA Y TURISMO","TRIBUTOS, MULTAS, SANCIONES, INTERÉS",22816.6,0.0,22816.6
"MINISTERIO DE DEFENSA
NACIONAL",ADQUISICION DE ACTIVOS FINANCIEROS,0.0,0.0,0.0
"MINISTERIO DE DEFENSA
NACIONAL",ADQUISICIÓN DE BIENES Y SERVICIOS,4677226.1,0.0,4677226.1
"MINISTERIO DE DEFENSA
NACIONAL",DISMINUCIÓN DE PASIVOS,81020.8,0.0,81020.8
"MINISTERIO DE DEFENSA
NACIONAL",GASTOS COMERC. Y PRODUCCION,77500.0,0.0,77500.0
"MINISTERIO DE DEFENSA
NACIONAL",GASTOS DE PERSONAL,14447551.3,0.0,14447551.3
"MINISTERIO DE DEFENSA
NACIONAL",INVERSION,2155032.5,0.0,2155032.5
"MINISTERIO DE DEFENSA
NACIONAL",SERVICIO DE LA DEUDA,1544425.0,0.0,1544425.0
"MINISTERIO DE DEFENSA
NACIONAL",TRANSFERENCIAS,3733407.1,0.0,3733407.1
"MINISTERIO DE DEFENSA
NACIONAL","TRIBUTOS, MULTAS, SANCIONES, INTERÉS",124869.0,0.0,124869.0
"MINISTERIO DE EDUCACIÓN
NACIONAL",ADQUISICION DE ACTIVOS FINANCIEROS,0.0,0.0,0.0
"MINISTERIO DE EDUCACIÓN
NACIONAL",ADQUISICIÓN DE BIENES Y SERVICIOS,58906.8,0.0,58906.8
"MINISTERIO DE EDUCACIÓN
NACIONAL",DISMINUCIÓN DE PASIVOS,0.0,0.0,0.0
"MINISTERIO DE EDUCACIÓN
NACIONAL",GASTOS COMERC. Y PRODUCCION,0.0,0.0,0.0
"MINISTERIO DE EDUCACIÓN
NACIONAL",GASTOS DE PERSONAL,113852.3,0.0,113852.3
"MINISTERIO DE EDUCACIÓN
NACIONAL",INVERSION,2942442.1,0.0,2942442.1
"MINISTERIO DE EDUCACIÓN
NACIONAL",SERVICIO DE LA DEUDA,0.0,0.0,0.0
"MINISTERIO DE EDUCACIÓN
NACIONAL",TRANSFERENCIAS,70813296.8,0.0,70813296.8
"MINISTERIO DE EDUCACIÓN
NACIONAL","TRIBUTOS, MULTAS, SANCIONES, INTERÉS",111631.9,0.0,111631.9
"MINISTERIO DE HACIENDA Y
CRÉDITO PÚBLICO",ADQUISICION DE ACTIVOS FINANCIEROS,610257.4,0.0,610257.4
"MINISTERIO DE HACIENDA Y
CRÉDITO PÚBLICO",ADQUISICIÓN DE BIENES Y SERVICIOS,154740.3,0.0,154740.3
"MINISTERIO DE HACIENDA Y
CRÉDITO PÚBLICO",DISMINUCIÓN DE PASIVOS,0.0,0.0,0.0
"MINISTERIO DE HACIENDA Y
CRÉDITO PÚBLICO",GASTOS COMERC. Y PRODUCCION,0.0,0.0,0.0
"MINISTERIO DE HACIENDA Y
CRÉDITO PÚBLICO",GASTOS DE PERSONAL,168909.5,0.0,168909.5
"MINISTERIO DE HACIENDA Y
CRÉDITO PÚBLICO",INVERSION,3565319.2,0.0,3565319.2
"MINISTERIO DE HACIENDA Y
CRÉDITO PÚBLICO",SERVICIO DE LA DEUDA,84.0,0.0,84.0
"MINISTERIO DE HACIENDA Y
CRÉDITO PÚBLICO",TRANSFERENCIAS,23290865.5,0.0,23290865.5
"MINISTERIO DE HACIENDA Y
CRÉDITO PÚBLICO","TRIBUTOS, MULTAS, SANCIONES, INTERÉS",242609.9,0.0,242609.9
